EVTERM;Start
03.09.2021;5970.008992
21.10.2021;5977.258992
18.10.2021;5980.508992
12.08.2021;5981.344492
01.10.2021;5984.094492
29.09.2021;5987.594492
31.08.2021;5996.427826
22.07.2021;6008.427826
13.08.2021;6008.961159
27.07.2021;6010.286159
16.12.2021;6022.286159
18.01.2022;6034.286159
11.03.2022;6046.286159
14.04.2022;6058.286159
20.09.2021;6064.536159
20.09.2021;6065.126159
06.09.2021;6071.712826
06.09.2021;6072.291159
07.10.2021;6073.041159
01.09.2021;6073.578659
26.07.2021;6074.133409
07.09.2021;6077.358409
11.08.2021;6078.105909
12.08.2021;6079.016576
30.07.2021;6081.304076
16.09.2021;6081.954076
22.11.2021;6082.487409
12.01.2022;6086.177409
06.12.2021;6089.867409
11.08.2021;6095.517409
07.12.2021;6099.207409
22.10.2021;6102.207409
06.10.2021;6103.022159
06.10.2021;6104.651659
20.10.2021;6110.901659
30.08.2021;6111.596659
13.08.2021;6112.129992
29.07.2021;6114.379992
13.08.2021;6115.329992
14.09.2021;6116.163326
02.02.2022;6121.663326
25.03.2022;6127.163326
20.09.2021;6128.079992
06.12.2021;6131.769992
11.11.2021;6135.459992
09.09.2021;6144.697959
06.10.2021;6163.386459
16.09.2021;6168.886459
28.10.2021;6174.386459
05.01.2022;6179.886459
05.01.2022;6185.386459
05.01.2022;6190.886459
02.02.2022;6196.386459
26.08.2021;6198.469792
14.09.2021;6200.728126
10.09.2021;6212.737579
27.10.2021;6237.364979
16.08.2021;6238.014979
16.08.2021;6238.664979
20.10.2021;6243.831646
02.11.2021;6247.906646
04.11.2021;6248.739979
05.01.2022;6250.356646
06.09.2021;6252.439979
06.09.2021;6254.698312
16.09.2021;6269.090512
24.11.2021;6293.843312
18.02.2022;6296.593312
17.09.2021;6297.193312
23.02.2022;6297.902312
17.09.2021;6299.443979
21.10.2021;6305.693979
13.09.2021;6314.931946
25.10.2021;6333.620446
16.09.2021;6335.120446
17.08.2021;6365.834696
29.07.2021;6398.968946
27.07.2021;6432.391946
29.07.2021;6465.891946
28.07.2021;6499.240696
05.01.2022;6501.990696
22.02.2022;6517.574029
28.09.2021;6524.824029
01.10.2021;6527.574029
18.10.2021;6529.832362
31.08.2021;6530.749029
07.10.2021;6545.975279
06.01.2022;6546.625279
30.08.2021;6548.191946
18.11.2021;6548.741946
23.02.2022;6549.575279
24.11.2021;6555.825279
18.10.2021;6556.658612
20.10.2021;6557.241946
27.10.2021;6561.325279
21.10.2021;6567.575279
16.09.2021;6568.175279
18.10.2021;6569.920279
21.10.2021;6572.920279
30.08.2021;6584.420279
06.10.2021;6587.920279
07.10.2021;6591.253612
17.09.2021;6605.161372
04.11.2021;6633.856572
18.11.2021;6634.366572
08.10.2021;6635.509072
17.11.2021;6636.016239
01.10.2021;6637.849572
06.10.2021;6638.716239
08.11.2021;6640.216239
01.09.2021;6646.382906
29.10.2021;6648.166239
20.09.2021;6657.404206
18.10.2021;6676.092706
30.09.2021;6677.242706
02.11.2021;6677.776039
01.10.2021;6681.276039
18.10.2021;6682.326039
09.03.2022;6683.159372
29.11.2021;6685.284372
18.10.2021;6690.951039
17.11.2021;6700.189006
15.12.2021;6718.877506
07.10.2021;6724.877506
07.10.2021;6730.877506
10.11.2021;6737.464172
22.09.2021;6743.214172
22.09.2021;6748.964172
24.11.2021;6749.880839
22.09.2021;6750.910006
06.10.2021;6752.035006
06.10.2021;6753.160006
21.10.2021;6753.960006
05.01.2022;6755.585006
19.04.2022;6761.085006
16.05.2022;6766.585006
03.12.2021;6768.843339
20.10.2021;6773.168339
04.01.2022;6777.493339
27.10.2021;6778.093339
22.02.2022;6781.423839
18.10.2021;6783.757172
01.10.2021;6788.923839
22.10.2021;6789.840506
06.10.2021;6790.809256
06.10.2021;6791.725922
16.11.2021;6801.025922
01.10.2021;6803.692589
08.10.2021;6804.342589
18.11.2021;6804.875922
05.11.2021;6808.525922
18.10.2021;6811.592589
06.10.2021;6813.880089
17.11.2021;6814.413422
20.10.2021;6819.580089
22.11.2021;6820.496756
28.10.2021;6822.666372
24.03.2022;6823.506789
28.03.2022;6825.187622
25.03.2022;6826.028039
05.05.2022;6827.708872
21.10.2021;6829.708872
08.10.2021;6831.542206
22.10.2021;6832.408872
25.10.2021;6835.408872
03.11.2021;6838.408872
06.01.2022;6839.158872
22.10.2021;6839.958872
15.12.2021;6841.008872
24.11.2021;6841.592206
17.11.2021;6842.125539
02.11.2021;6842.715539
13.10.2021;6843.282206
04.01.2022;6843.705539
04.01.2022;6845.193872
11.10.2021;6851.277206
04.01.2022;6854.777206
22.10.2021;6855.377206
21.10.2021;6856.377206
22.10.2021;6856.977206
31.01.2022;6857.977206
25.11.2021;6858.843872
02.11.2022;6863.510539
15.11.2021;6865.255539
21.10.2021;6867.543039
21.10.2021;6868.543039
27.10.2021;6875.793039
20.10.2021;6883.043039
18.11.2021;6883.793039
17.11.2021;6884.376372
22.10.2021;6887.626372
21.10.2021;6889.959706
28.10.2021;6892.109706
17.11.2021;6892.651039
06.12.2021;6917.403839
15.11.2021;6931.796039
09.12.2021;6950.484539
02.11.2021;6951.074539
29.11.2021;6951.899539
15.12.2021;6952.424539
28.10.2021;6953.749539
23.11.2021;6956.832872
23.11.2021;6958.082872
25.10.2021;6965.455122
16.12.2021;6972.827372
27.10.2021;6974.394039
23.02.2022;6975.060706
04.11.2021;6976.385706
28.10.2021;6977.710706
08.12.2021;6981.098206
16.12.2021;6988.014872
24.03.2022;6990.764872
27.10.2021;6991.364872
26.10.2021;6992.059872
22.11.2021;6992.593206
08.11.2021;6997.759872
08.11.2021;7004.859872
02.11.2021;7005.776539
05.11.2021;7008.971539
05.12.2021;7019.905914
10.11.2021;7025.072581
24.11.2021;7027.072581
16.11.2021;7030.072581
15.11.2021;7036.659247
09.11.2021;7037.736747
29.11.2021;7038.386747
25.11.2021;7043.553414
23.11.2021;7045.553414
31.01.2022;7049.636747
14.12.2021;7053.136747
24.02.2022;7053.720081
09.12.2021;7060.011747
05.01.2022;7060.564747
16.11.2021;7066.564747
18.11.2021;7067.131414
22.11.2021;7068.964747
18.02.2022;7081.187234
01.03.2022;7106.271134
22.08.2022;7114.271134
09.03.2022;7116.271134
13.06.2022;7119.961134
28.02.2022;7120.761134
04.01.2022;7121.636134
04.01.2022;7122.219467
16.05.2022;7123.219467
10.03.2022;7124.052801
25.11.2021;7128.677801
06.01.2022;7133.469467
06.12.2021;7134.619467
15.12.2021;7135.152801
03.12.2021;7141.319467
14.12.2021;7152.819467
15.12.2021;7153.736134
25.01.2022;7158.902801
13.01.2022;7164.652801
18.01.2022;7170.402801
14.01.2022;7176.152801
06.01.2022;7181.902801
07.01.2022;7187.902801
13.01.2022;7193.902801
24.01.2022;7199.902801
17.01.2022;7206.489467
14.01.2022;7213.076134
19.01.2022;7219.662801
03.01.2022;7226.249467
24.01.2022;7227.574467
24.01.2022;7233.574467
07.06.2022;7240.769801
08.06.2022;7247.965134
10.05.2022;7248.631801
18.05.2022;7249.231801
04.02.2022;7254.981801
04.02.2022;7260.981801
13.06.2022;7268.177134
17.12.2021;7275.735467
02.02.2022;7283.585467
01.02.2022;7291.435467
01.02.2022;7299.285467
11.02.2022;7307.135467
14.02.2022;7314.985467
25.04.2022;7317.110467
31.03.2022;7318.027134
07.02.2022;7319.314634
28.03.2022;7321.064634
06.01.2022;7321.664634
25.03.2022;7322.714634
25.03.2022;7323.714634
24.03.2022;7324.714634
25.03.2022;7325.514634
24.03.2022;7326.164634
24.03.2022;7328.164634
25.03.2022;7329.114634
25.03.2022;7329.693801
07.01.2022;7330.443801
25.03.2022;7331.277134
15.12.2021;7332.402134
02.01.2023;7332.402134
19.12.2022;7332.402134
25.03.2022;7333.652134
10.03.2022;7334.318801
20.12.2021;7337.818801
15.06.2022;7340.885467
27.06.2022;7344.575467
11.11.2022;7348.265467
04.01.2022;7351.882134
21.12.2021;7354.965467
23.02.2022;7355.798801
21.02.2022;7356.948801
21.02.2022;7357.598801
24.02.2022;7358.132134
28.02.2022;7358.665467
14.01.2022;7373.057667
02.02.2022;7397.810467
14.01.2022;7412.202667
09.02.2022;7436.955467
11.05.2022;7437.555467
22.02.2022;7442.744634
24.02.2022;7446.708801
03.02.2022;7448.275467
03.02.2022;7453.942134
25.01.2022;7454.808801
07.02.2022;7455.725467
24.01.2022;7456.775467
14.01.2022;7457.600467
27.01.2022;7459.683801
10.02.2022;7462.850467
07.02.2022;7463.417134
25.03.2022;7464.958801
13.06.2022;7465.758801
27.01.2022;7466.583801
07.02.2022;7467.100467
07.02.2022;7468.430134
27.01.2022;7469.134134
20.01.2022;7470.300801
22.02.2022;7479.538767
03.03.2022;7498.227267
07.02.2022;7498.910601
22.02.2022;7508.148567
10.03.2022;7526.837067
25.02.2022;7536.075034
14.03.2022;7554.763534
14.02.2022;7569.155734
25.02.2022;7593.908534
15.02.2022;7608.300734
25.02.2022;7620.039734
10.03.2022;7640.075734
28.02.2022;7654.467934
07.03.2022;7679.220734
01.03.2022;7693.612934
15.03.2022;7718.365734
07.03.2022;7732.757934
28.03.2022;7757.510734
04.02.2022;7758.110734
02.02.2022;7759.344067
09.05.2022;7760.669067
17.05.2022;7761.994067
17.05.2022;7763.319067
17.05.2022;7764.644067
03.02.2022;7766.210734
09.05.2022;7767.535734
17.05.2022;7768.860734
26.01.2022;7770.185734
23.05.2022;7771.538234
02.11.2022;7776.204901
28.02.2022;7776.899901
28.02.2022;7778.233901
28.02.2022;7778.767234
28.02.2022;7779.433901
03.02.2022;7783.300567
07.02.2022;7790.400567
01.03.2022;7804.792767
25.03.2022;7829.545567
31.01.2022;7831.378901
31.01.2022;7833.212234
03.02.2022;7835.045567
03.02.2022;7836.878901
17.02.2022;7837.478901
10.03.2022;7838.078901
16.02.2022;7839.228901
04.02.2022;7840.378901
07.02.2022;7841.028901
07.02.2022;7842.278901
17.02.2022;7844.112234
16.02.2022;7846.112234
16.02.2022;7847.945567
10.02.2022;7849.778901
03.02.2022;7851.612234
02.02.2022;7853.445567
24.02.2022;7855.695567
15.02.2022;7857.528901
02.02.2022;7862.695567
04.03.2022;7867.862234
01.02.2022;7873.028901
11.03.2022;7873.945567
25.03.2022;7874.812234
23.02.2022;7875.678901
09.03.2022;7876.545567
24.02.2022;7877.462234
24.03.2022;7878.378901
24.03.2022;7878.878901
25.03.2022;7879.378901
24.02.2022;7880.245567
13.04.2022;7881.162234
04.02.2022;7882.078901
11.03.2022;7882.612234
09.03.2022;7883.145567
03.02.2022;7883.895567
15.02.2022;7884.645567
24.03.2022;7885.395567
15.02.2022;7886.262234
03.02.2022;7887.128901
15.02.2022;7887.995567
03.02.2022;7888.862234
14.04.2022;7889.612234
23.02.2022;7890.362234
15.02.2022;7891.112234
19.04.2022;7891.645567
03.02.2022;7892.228901
16.02.2022;7892.895567
23.02.2022;7893.428901
09.03.2022;7893.962234
04.02.2022;7894.762234
03.02.2022;7895.562234
18.02.2022;7896.512234
17.02.2022;7897.312234
03.02.2022;7898.020567
04.02.2022;7898.728901
15.02.2022;7899.428901
17.05.2022;7901.178901
19.04.2022;7901.978901
24.02.2022;7902.502234
25.03.2022;7903.752234
25.03.2022;7904.368901
16.02.2022;7921.535567
09.02.2022;7924.618901
02.03.2022;7925.768901
10.03.2022;7926.302234
22.04.2022;7933.552234
26.04.2022;7939.552234
03.03.2023;7941.552234
02.03.2022;7947.635567
14.10.2022;7951.135567
28.11.2022;7954.825567
09.03.2022;7957.575567
10.03.2022;7958.245567
25.03.2022;7959.370567
17.02.2022;7960.695567
12.05.2022;7961.495567
16.05.2022;7962.062234
25.03.2022;7962.928901
28.02.2022;7963.612234
22.03.2022;7964.528901
22.03.2022;7965.445567
28.02.2022;7967.278901
28.02.2022;7969.112234
28.02.2022;7970.362234
07.03.2022;7984.754434
05.05.2022;8009.507234
28.02.2022;8011.340567
25.04.2022;8013.628067
10.03.2022;8014.544734
10.03.2022;8015.078067
10.05.2022;8016.994734
16.09.2022;8018.161401
29.03.2022;8019.944734
29.03.2022;8021.728067
29.03.2022;8023.511401
29.03.2022;8025.294734
28.02.2022;8028.911401
24.02.2022;8030.494734
24.03.2022;8031.161401
28.02.2022;8032.994734
02.03.2022;8042.232701
17.03.2022;8060.921201
11.03.2022;8070.159167
22.03.2022;8088.847667
18.03.2022;8098.085634
04.04.2022;8116.774134
18.03.2022;8126.012101
04.04.2022;8144.700601
17.03.2022;8154.796861
07.04.2022;8175.324561
24.03.2022;8184.563041
13.04.2022;8203.252641
05.04.2022;8212.490607
10.05.2022;8231.179107
01.07.2022;8249.867607
05.04.2022;8260.263024
23.05.2022;8281.431774
19.06.2022;8287.098441
27.09.2022;8291.181774
05.04.2022;8301.577191
25.05.2022;8322.745941
14.03.2022;8330.595941
22.03.2022;8338.445941
21.03.2022;8346.295941
28.04.2022;8346.482607
18.05.2022;8347.115941
30.03.2022;8349.240941
15.03.2022;8350.030441
12.05.2022;8350.905441
06.05.2022;8351.072107
05.09.2022;8351.947107
24.03.2022;8352.530441
20.05.2022;8353.113774
09.03.2022;8353.980441
09.03.2022;8355.230441
14.03.2022;8356.380441
25.03.2022;8356.913774
31.03.2022;8364.026274
30.05.2022;8370.276274
20.04.2022;8376.526274
29.03.2022;8385.826274
10.03.2022;8397.326274
16.03.2022;8400.976274
31.03.2022;8401.509607
24.03.2022;8402.259607
25.03.2022;8402.859607
28.03.2022;8417.251807
19.04.2022;8442.004607
11.03.2022;8443.837941
24.03.2022;8445.671274
08.06.2022;8447.504607
31.03.2022;8448.454607
28.04.2022;8448.521274
07.09.2022;8449.171274
31.03.2022;8450.037941
24.03.2022;8450.787941
24.03.2022;8452.621274
01.06.2022;8458.621274
16.05.2022;8459.198261
06.07.2022;8460.780111
19.04.2022;8462.530111
25.03.2022;8463.396777
13.04.2022;8465.046777
25.04.2022;8465.580111
31.03.2022;8473.430111
31.03.2022;8481.280111
30.03.2022;8482.930111
31.03.2022;8483.463444
18.07.2022;8492.963444
31.03.2022;8494.213444
06.07.2022;8501.296777
19.05.2022;8501.793684
07.09.2022;8502.648617
12.05.2022;8510.498617
19.05.2022;8518.348617
21.06.2022;8519.965284
25.04.2022;8522.215284
28.04.2022;8524.215284
27.04.2022;8525.041684
17.05.2022;8527.091184
17.05.2022;8528.341184
29.06.2022;8536.761184
18.07.2022;8564.821184
21.06.2022;8565.437851
05.05.2022;8565.484517
21.06.2022;8566.017851
10.05.2022;8568.101184
16.05.2022;8569.101184
04.05.2022;8571.626184
29.04.2022;8573.626184
15.06.2022;8574.492851
01.07.2022;8575.026184
05.07.2022;8603.086184
30.06.2022;8627.838984
13.07.2022;8658.655651
02.05.2022;8660.405651
18.05.2022;8671.444984
31.08.2022;8676.596984
21.06.2022;8677.346984
02.05.2022;8678.541984
17.05.2022;8679.075317
01.09.2022;8680.475317
16.05.2022;8683.415317
19.05.2022;8691.515317
22.06.2022;8699.615317
14.06.2022;8707.715317
06.05.2022;8708.515317
17.05.2022;8710.515317
13.05.2022;8712.515317
25.08.2022;8712.868151
30.08.2022;8713.708567
30.08.2022;8715.389401
17.05.2022;8716.714401
20.05.2022;8716.749334
11.07.2022;8717.271167
30.08.2022;8718.187834
06.05.2022;8718.234501
01.07.2022;8718.767834
17.05.2022;8720.517834
20.05.2022;8720.571167
13.06.2022;8721.104501
04.01.2023;8721.637834
20.05.2022;8721.691167
22.08.2022;8722.291167
22.08.2022;8722.891167
13.05.2022;8724.891167
20.05.2022;8724.937834
15.06.2022;8725.804501
17.05.2022;8727.404501
31.05.2022;8731.836167
23.06.2022;8734.319501
23.06.2022;8736.897279
08.07.2022;8744.630612
08.07.2022;8747.20839
20.05.2022;8747.33839
24.06.2022;8747.93839
23.05.2022;8749.08839
17.05.2022;8749.135056
20.05.2022;8749.635056
03.06.2022;8749.801723
30.06.2022;8750.71839
07.06.2022;8752.495056
07.06.2022;8754.895056
21.06.2022;8760.395056
20.06.2022;8765.895056
11.07.2022;8771.395056
31.05.2022;8773.395056
31.01.2023;8774.377056
31.01.2023;8776.377056
21.11.2022;8777.443723
31.01.2023;8779.443723
31.01.2023;8781.443723
29.06.2022;8783.568723
12.09.2022;8785.693723
22.07.2022;8786.573723
19.08.2022;8790.048723
11.11.2022;8790.848723
06.12.2022;8794.098723
21.06.2022;8795.198723
28.09.2022;8796.798723
23.09.2022;8798.548723
09.06.2022;8804.548723
21.06.2022;8805.298723
11.08.2022;8806.048723
09.12.2022;8806.048723
21.11.2022;8806.882056
21.11.2022;8807.71539
21.11.2022;8808.548723
17.11.2022;8809.382056
16.11.2022;8810.21539
26.07.2022;8811.71539
04.07.2022;8812.76289
07.07.2022;8814.096223
21.06.2022;8814.679556
07.07.2022;8815.26289
08.07.2022;8816.179556
07.06.2022;8817.179556
20.06.2022;8818.596223
02.08.2022;8821.66289
20.09.2022;8822.529556
15.09.2022;8828.279556
19.09.2022;8834.279556
21.06.2022;8840.866223
31.10.2022;8846.866223
13.12.2022;8852.366223
29.06.2022;8858.366223
15.09.2022;8864.116223
10.10.2022;8869.866223
21.06.2022;8871.191223
14.07.2022;8872.557473
05.09.2022;8873.882473
10.09.2022;8901.942473
07.07.2022;8902.475806
26.08.2022;8904.975806
29.08.2022;8908.537056
04.07.2022;8909.37039
30.08.2022;8911.37039
09.06.2022;8911.47039
23.06.2022;8912.27039
19.08.2022;8915.74539
04.07.2022;8917.74539
21.06.2022;8918.662056
22.07.2022;8939.830806
01.08.2022;8960.999556
30.07.2022;8982.168306
05.08.2022;9003.337056
20.07.2022;9024.505806
09.08.2022;9045.674556
12.08.2022;9066.843306
30.08.2022;9088.012056
01.09.2022;9109.180806
08.09.2022;9133.535806
26.09.2022;9154.704556
03.09.2022;9175.873306
27.09.2022;9197.042056
26.10.2022;9218.407056
19.10.2022;9254.150806
29.10.2022;9275.319556
05.11.2022;9300.614556
14.12.2022;9321.783306
24.06.2022;9323.349973
23.06.2022;9324.91664
24.06.2022;9326.483306
29.06.2022;9328.049973
12.09.2022;9330.174973
02.11.2022;9332.799973
22.06.2022;9338.799973
27.06.2022;9339.549973
03.08.2022;9340.299973
27.06.2022;9340.899973
08.11.2022;9343.34964
19.08.2022;9344.891306
07.11.2022;9351.477973
16.11.2022;9358.06464
22.07.2022;9365.797973
22.07.2022;9373.531306
13.09.2022;9381.26464
20.07.2022;9388.997973
14.09.2022;9396.731306
20.07.2022;9404.46464
08.07.2022;9406.11464
08.07.2022;9407.76464
08.07.2022;9409.41464
07.07.2022;9410.281306
07.07.2022;9410.81464
02.08.2022;9411.647973
07.07.2022;9412.397973
02.09.2022;9413.830573
07.07.2022;9413.970573
09.08.2022;9415.420573
24.08.2022;9416.03724
18.07.2022;9424.13724
04.07.2022;9426.720573
11.08.2022;9427.253906
24.10.2022;9429.003906
22.08.2022;9429.15724
28.10.2022;9430.50224
28.09.2022;9432.62724
29.08.2022;9435.12724
14.07.2022;9435.793906
15.07.2022;9436.460573
19.08.2022;9437.07724
06.09.2022;9437.82724
04.07.2022;9442.82724
27.09.2022;9446.30224
29.08.2022;9449.77724
14.09.2022;9450.65724
02.11.2022;9454.13224
07.10.2022;9455.01224
08.11.2022;9458.48724
12.09.2022;9459.36724
08.11.2022;9462.84224
02.08.2022;9464.34224
06.09.2022;9465.84224
14.09.2022;9467.34224
04.07.2022;9469.04224
02.08.2022;9470.36724
16.11.2022;9492.03599
05.10.2022;9499.769323
12.07.2022;9506.534323
25.07.2022;9511.20099
14.07.2022;9517.34599
03.08.2022;9519.34599
06.01.2023;9540.01474
12.07.2022;9540.61474
07.12.2022;9546.11474
24.08.2022;9546.381406
01.11.2022;9547.981406
26.07.2022;9548.83474
29.08.2022;9552.23474
05.01.2023;9577.02974
13.07.2022;9577.946406
27.10.2022;9579.321406
30.01.2023;9579.488073
27.04.2023;9579.863073
16.09.2022;9580.396406
04.11.2022;9582.896406
26.01.2023;9583.013073
06.09.2022;9583.846406
13.07.2022;9584.763073
22.12.2022;9585.096406
27.07.2022;9586.246406
26.08.2022;9587.163073
22.07.2022;9589.663073
26.09.2022;9606.513073
24.10.2022;9622.613073
09.05.2023;9641.128073
27.09.2022;9641.788123
22.07.2022;9642.70479
22.07.2022;9645.95479
21.09.2022;9647.14479
23.08.2022;9647.478123
27.10.2022;9649.228123
22.07.2022;9649.828123
24.08.2022;9650.228123
14.09.2022;9652.353123
25.01.2023;9654.828123
26.08.2022;9683.388123
13.09.2022;9711.948123
07.10.2022;9744.528123
28.09.2022;9778.588123
04.11.2022;9812.648123
22.10.2022;9841.208123
14.11.2022;9869.768123
14.11.2022;9902.963123
24.03.2023;9913.06479
28.03.2023;9923.166456
07.09.2022;9927.24979
02.08.2022;9930.583123
04.08.2022;9931.013123
22.08.2022;9932.42979
04.08.2022;9933.75479
25.08.2022;9935.321456
09.08.2022;9937.15479
26.01.2023;9940.96479
09.01.2023;9943.43979
28.09.2022;9944.13979
08.09.2022;9944.83979
15.08.2022;9946.381456
30.11.2022;9947.706456
08.09.2022;9948.656456
09.12.2022;9959.656456
25.10.2022;9965.406456
24.08.2022;9973.506456
26.08.2022;9981.606456
26.08.2022;9989.706456
23.11.2022;9997.056456
25.10.2022;10005.15646
25.10.2022;10013.25646
24.10.2022;10021.35646
12.12.2022;10028.70646
16.12.2022;10036.05646
16.12.2022;10043.40646
16.12.2022;10050.75646
25.10.2022;10051.73646
23.08.2022;10052.60312
23.08.2022;10054.14479
12.09.2022;10059.99604
21.10.2022;10063.05021
30.08.2022;10066.32521
19.08.2022;10067.19187
24.08.2022;10070.69187
01.09.2022;10072.35854
13.10.2022;10078.35854
13.10.2022;10080.60854
02.12.2022;10088.34187
15.09.2022;10089.99187
21.10.2022;10095.74187
12.12.2022;10101.24187
03.02.2023;10107.36687
30.08.2022;10109.60187
02.09.2022;10110.42854
26.01.2023;10116.55354
14.09.2022;10117.92854
15.10.2022;10146.48854
16.11.2022;10175.04854
18.01.2023;10175.04854
09.12.2022;10181.54854
14.09.2022;10182.39854
19.09.2022;10183.64854
15.09.2022;10185.45354
20.10.2022;10186.32021
21.09.2022;10188.07021
26.01.2023;10189.07021
14.09.2022;10190.92021
12.09.2022;10191.80354
14.09.2022;10193.75354
13.09.2022;10195.37854
14.09.2022;10197.00354
14.09.2022;10198.44354
28.11.2022;10199.81854
09.12.2022;10200.44354
15.12.2022;10200.94354
12.10.2022;10203.44354
21.09.2022;10208.44354
14.09.2022;10210.11021
04.11.2022;10212.73521
27.01.2023;10214.36021
09.12.2022;10215.22687
22.12.2022;10215.34354
14.09.2022;10217.84354
13.09.2022;10218.71021
23.11.2022;10227.21021
16.12.2022;10232.46021
16.12.2022;10233.96021
24.10.2022;10237.23521
04.01.2023;10239.51021
13.12.2022;10243.08521
13.12.2022;10243.08521
07.12.2022;10243.99737
15.09.2022;10246.27237
14.09.2022;10247.13904
25.01.2023;10248.18071
22.09.2022;10249.88904
09.01.2023;10255.97571
10.11.2022;10263.32571
13.12.2022;10266.47571
02.12.2022;10276.02571
15.09.2022;10276.77571
30.11.2022;10278.35071
09.01.2023;10311.68404
26.09.2022;10312.81904
20.09.2022;10313.69737
07.11.2022;10315.23904
09.12.2022;10317.48904
19.09.2022;10319.98904
31.10.2022;10321.32237
14.11.2022;10321.68904
08.02.2023;10322.23904
23.01.2023;10322.53904
01.02.2023;10322.93904
30.01.2023;10333.93904
13.10.2022;10335.83904
19.12.2022;10337.12237
10.01.2023;10337.37237
20.04.2023;10337.50571
24.10.2022;10343.25571
21.02.2023;10348.25571
23.01.2023;10351.75571
19.01.2023;10356.75571
26.01.2023;10361.75571
17.05.2023;10366.75571
17.03.2023;10367.42237
14.10.2022;10369.92237
19.01.2023;10370.82237
04.01.2023;10371.64737
03.05.2023;10381.74904
07.11.2022;10382.54904
03.02.2023;10384.79904
03.02.2023;10387.04904
14.11.2022;10388.13237
16.11.2022;10389.21571
20.10.2022;10390.08237
09.12.2022;10392.64904
04.01.2023;10392.64904
23.01.2023;10420.14904
07.02.2023;10453.60737
14.02.2023;10481.10737
11.02.2023;10508.60737
25.11.2022;10559.60737
03.12.2022;10610.60737
12.12.2022;10647.27404
16.12.2022;10683.94071
19.01.2023;10720.60737
24.01.2023;10757.27404
06.03.2023;10790.73237
18.01.2023;10791.63237
14.12.2022;10792.45737
21.10.2022;10794.03237
31.10.2022;10795.56987
28.10.2022;10796.55321
26.10.2022;10802.80321
28.10.2022;10807.80321
07.12.2022;10813.05321
20.01.2023;10818.30321
21.10.2022;10819.12821
28.10.2022;10820.75321
29.11.2022;10827.00321
09.11.2022;10832.00321
14.11.2022;10833.06987
24.01.2023;10835.06987
16.11.2022;10837.01987
20.04.2023;10839.51987
26.10.2022;10839.84019
04.01.2023;10841.19079
26.10.2022;10841.39613
05.01.2023;10841.78113
27.04.2023;10842.13113
03.02.2023;10843.38113
16.12.2022;10850.73113
16.12.2022;10858.08113
18.01.2023;10860.83113
01.11.2022;10861.03646
09.02.2023;10861.42146
23.11.2022;10862.92146
10.11.2022;10864.77146
30.01.2023;10865.02146
09.11.2022;10868.02146
07.11.2022;10869.50479
28.03.2023;10870.62979
23.11.2022;10872.17146
23.11.2022;10877.17146
09.12.2022;10877.27146
26.01.2023;10883.77146
06.01.2023;10890.60813
30.01.2023;10893.94146
30.01.2023;10897.27479
30.01.2023;10897.39146
24.11.2022;10904.14146
24.11.2022;10907.64146
04.01.2023;10909.91646
30.01.2023;10910.03313
16.11.2022;10911.47979
18.01.2023;10916.47979
10.02.2023;10921.47979
09.01.2023;10926.47979
07.12.2022;10928.02146
28.11.2022;10932.02146
25.11.2022;10933.22146
28.11.2022;10934.66813
25.11.2022;10935.96813
15.03.2023;10942.05479
14.02.2023;10947.20479
03.02.2023;10948.45479
29.11.2022;10951.70479
28.11.2022;10951.70479
30.01.2023;10951.95479
28.11.2022;10953.32979
06.01.2023;10953.95479
09.12.2022;10955.20479
26.01.2023;10956.24646
21.12.2022;10957.16313
09.12.2022;10958.07979
19.01.2023;10965.57979
09.12.2022;10967.32979
19.12.2022;10974.82979
28.11.2022;10980.82979
11.01.2023;11017.49646
31.01.2023;11054.16313
02.02.2023;11090.82979
24.02.2023;11133.91313
17.02.2023;11170.57979
09.12.2022;11171.77979
08.02.2023;11182.77979
09.12.2022;11186.77979
13.02.2023;11192.02979
13.02.2023;11193.67979
16.01.2023;11194.67979
06.03.2023;11195.67979
09.12.2022;11196.01313
01.02.2023;11201.51313
17.01.2023;11206.76313
02.03.2023;11212.26313
23.03.2023;11217.51313
27.01.2023;11218.47146
10.01.2023;11223.97146
23.01.2023;11229.47146
20.03.2023;11234.97146
22.02.2023;11240.12146
04.03.2023;11267.62146
02.03.2023;11295.12146
09.03.2023;11328.57979
07.03.2023;11356.07979
09.12.2022;11357.32979
31.01.2023;11357.46888
14.02.2023;11371.37721
23.01.2023;11371.44721
09.03.2023;11371.79721
15.12.2022;11374.79721
15.12.2022;11375.75554
06.01.2023;11376.69304
26.01.2023;11376.76971
08.03.2023;11382.26971
16.12.2022;11383.00304
26.01.2023;11383.13171
22.12.2022;11393.13171
08.02.2023;11393.24838
15.02.2023;11395.52338
27.01.2023;11399.09838
27.02.2023;11401.37338
02.02.2023;11401.97338
20.02.2023;11402.82963
07.02.2023;11403.87129
24.02.2023;11403.98796
24.02.2023;11405.73796
14.03.2023;11407.48796
01.02.2023;11412.48796
23.01.2023;11413.58796
01.04.2023;11413.58796
07.02.2023;11414.61713
25.01.2023;11415.44213
30.01.2023;11416.94213
30.01.2023;11417.05879
27.02.2023;11419.53379
05.01.2023;11420.83379
02.02.2023;11421.43379
01.02.2023;11422.25879
06.02.2023;11423.35879
12.05.2023;11441.87379
08.03.2023;11447.96046
22.03.2023;11453.21046
13.02.2023;11454.00213
07.02.2023;11454.62713
02.02.2023;11455.82713
